frame,object_type,confidence,x1,y1,x2,y2
63,license_plate,0.36614975333213806,1305,1510,1480,1599
64,vehicle,0.9119981527328491,1061,1224,1716,1711
64,vehicle,0.9082772731781006,2210,1486,2990,2153
64,vehicle,0.8620851039886475,900,1738,1582,2154
64,vehicle,0.8566069602966309,2220,1261,2786,1651
64,vehicle,0.8514371514320374,2026,1000,2523,1403
64,vehicle,0.8469983339309692,1232,938,1674,1314
64,vehicle,0.7944316267967224,300,617,607,862
64,vehicle,0.7809949517250061,2246,893,2631,1223
64,vehicle,0.7750146985054016,0,758,111,1046
64,vehicle,0.7727269530296326,2176,470,2507,808
64,vehicle,0.7488497495651245,1392,852,1779,1201
64,vehicle,0.7463056445121765,469,512,795,785
64,vehicle,0.7374805212020874,568,1863,1304,2156
64,vehicle,0.6588139533996582,13,668,338,969
64,vehicle,0.6167429089546204,2106,746,2502,1008
64,vehicle,0.5016664862632751,245,492,506,702
64,vehicle,0.459716260433197,1654,460,1872,653
64,vehicle,0.40513724088668823,1487,585,1796,846
64,vehicle,0.3122555613517761,774,574,939,738
64,vehicle,0.30347946286201477,2496,574,2641,761
64,vehicle,0.2768661081790924,1337,783,1652,937
64,license_plate,0.690331757068634,2510,1989,2722,2088
64,license_plate,0.36700448393821716,1304,1520,1475,1600
65,vehicle,0.9081583619117737,2211,1486,3002,2157
65,vehicle,0.9033797383308411,1059,1226,1715,1713
65,vehicle,0.8665468096733093,897,1750,1581,2154
65,vehicle,0.8561092615127563,2028,999,2521,1405
65,vehicle,0.8519499897956848,2218,1261,2776,1656
65,vehicle,0.8202145099639893,1231,937,1675,1313
65,vehicle,0.7827057838439941,2245,892,2632,1223
65,vehicle,0.774207353591919,302,617,610,861
65,vehicle,0.7638282179832458,0,758,113,1043
65,vehicle,0.7593002319335938,1390,851,1777,1204
65,vehicle,0.752780020236969,469,512,797,784
65,vehicle,0.7356546521186829,2176,471,2510,831
65,vehicle,0.7259436845779419,553,1871,1306,2156
65,vehicle,0.6604799032211304,13,666,341,966
65,vehicle,0.6440401077270508,2095,744,2502,1012
65,vehicle,0.5198544859886169,248,492,509,702
65,vehicle,0.40449100732803345,1488,585,1798,847
65,vehicle,0.3780137598514557,774,574,942,736
65,vehicle,0.36951205134391785,1656,462,1866,629
65,vehicle,0.2953207790851593,1181,401,1352,536
65,vehicle,0.2760205566883087,1655,459,1879,744
65,vehicle,0.27108240127563477,1336,783,1653,938
65,vehicle,0.25862252712249756,2497,580,2642,765
65,license_plate,0.7017292976379395,2505,1996,2728,2092
65,license_plate,0.3367147445678711,1307,1526,1478,1607
66,vehicle,0.9089942574501038,2212,1497,3010,2158
66,vehicle,0.8999194502830505,1058,1231,1715,1722
66,vehicle,0.8653825521469116,895,1759,1577,2155
66,vehicle,0.8597816228866577,2027,1005,2525,1409
66,vehicle,0.8166805505752563,2215,1265,2779,1684
66,vehicle,0.81396484375,1231,942,1674,1312
66,vehicle,0.8122905492782593,2248,891,2631,1226
66,vehicle,0.7783788442611694,0,759,119,1039
66,vehicle,0.76349276304245,309,616,615,856
66,vehicle,0.7604269981384277,1388,853,1775,1206
66,vehicle,0.7571694254875183,561,1885,1297,2157
66,vehicle,0.7450747489929199,2176,471,2509,805
66,vehicle,0.7057737708091736,472,513,800,781
66,vehicle,0.6451499462127686,20,665,344,963
66,vehicle,0.6442576050758362,2110,748,2506,1010
66,vehicle,0.5422230362892151,251,491,506,699
66,vehicle,0.3873191773891449,1656,462,1868,632
66,vehicle,0.3594036102294922,776,573,945,737
66,vehicle,0.34196627140045166,1489,586,1798,843
66,vehicle,0.32509616017341614,1655,460,1881,720
66,vehicle,0.3010287582874298,1336,763,1656,942
66,vehicle,0.30003437399864197,1184,401,1355,534
66,vehicle,0.26185575127601624,2498,573,2642,758
66,license_plate,0.7186644077301025,2511,2008,2724,2103
67,vehicle,0.9026233553886414,2215,1503,2997,2157
67,vehicle,0.8990082144737244,1059,1238,1715,1732
67,vehicle,0.8770262598991394,889,1771,1582,2154
67,vehicle,0.8553106188774109,2031,1005,2531,1412
67,vehicle,0.8332790732383728,1231,944,1673,1323
67,vehicle,0.8221599459648132,2212,1270,2789,1708
67,vehicle,0.816223680973053,2250,895,2634,1228
67,vehicle,0.7980080246925354,312,615,620,855
67,vehicle,0.7810909748077393,556,1901,1287,2157
67,vehicle,0.772100031375885,0,753,123,1036
67,vehicle,0.7450886368751526,2177,472,2509,795
67,vehicle,0.7307958006858826,480,514,805,781
67,vehicle,0.7270640730857849,1387,855,1776,1208
67,vehicle,0.6225919127464294,2148,752,2513,1010
67,vehicle,0.6033769845962524,31,663,345,959
67,vehicle,0.5866093635559082,252,490,500,699
67,vehicle,0.44946354627609253,1655,460,1869,654
67,vehicle,0.3488059639930725,2494,595,2651,766
67,vehicle,0.33578726649284363,1488,586,1799,841
67,vehicle,0.30142420530319214,1335,765,1657,944
67,vehicle,0.2809491455554962,780,574,942,737
67,vehicle,0.26061174273490906,2495,587,2648,768
67,license_plate,0.7035084366798401,2516,2020,2721,2111
68,vehicle,0.905333936214447,2217,1508,3017,2157
68,vehicle,0.8955848813056946,1052,1240,1716,1735
68,vehicle,0.8811376690864563,885,1775,1583,2155
68,vehicle,0.8576057553291321,2029,1007,2530,1413
68,vehicle,0.8289286494255066,1230,945,1668,1334
68,vehicle,0.8084693551063538,2250,896,2633,1229
68,vehicle,0.7961534857749939,2209,1270,2792,1727
68,vehicle,0.7885528802871704,313,614,620,854
68,vehicle,0.7841196060180664,558,1907,1289,2157
68,vehicle,0.772057294845581,2176,472,2510,784
68,vehicle,0.7561213374137878,0,753,125,1035
68,vehicle,0.7294895648956299,1385,855,1776,1210
68,vehicle,0.7260501384735107,477,516,804,782
68,vehicle,0.651176393032074,32,663,347,959
68,vehicle,0.5999375581741333,2154,752,2520,1011
68,vehicle,0.5300954580307007,256,491,502,694
68,vehicle,0.3995724618434906,1655,459,1871,672
68,vehicle,0.3785203695297241,2496,596,2654,764
68,vehicle,0.33832404017448425,1490,585,1799,839
68,vehicle,0.3069918155670166,778,571,947,734
68,vehicle,0.30090954899787903,1330,779,1656,942
68,license_plate,0.7060378789901733,2515,2027,2725,2122
69,vehicle,0.8994921445846558,1047,1243,1709,1740
69,vehicle,0.8960168957710266,2215,1520,3005,2156
69,vehicle,0.8702241778373718,885,1783,1585,2154
69,vehicle,0.8532299399375916,2036,1011,2525,1416
69,vehicle,0.8260051608085632,1227,947,1670,1336
69,vehicle,0.817589282989502,2206,1276,2795,1758
69,vehicle,0.8143133521080017,321,614,626,854
69,vehicle,0.8028474450111389,2250,894,2633,1232
69,vehicle,0.7680568695068359,0,749,130,1033
69,vehicle,0.7611980438232422,570,1920,1282,2155
69,vehicle,0.7577229142189026,2177,472,2513,798
69,vehicle,0.7073013186454773,1387,858,1774,1211
69,vehicle,0.6798421740531921,480,516,808,782
69,vehicle,0.656836211681366,41,660,352,956
69,vehicle,0.6276006102561951,2104,748,2511,1015
69,vehicle,0.47258415818214417,1655,460,1864,627
69,vehicle,0.42583945393562317,262,492,494,694
69,vehicle,0.36098140478134155,2498,600,2653,765
69,vehicle,0.3195302486419678,1490,588,1792,842
69,vehicle,0.31861692667007446,1326,786,1655,940
69,vehicle,0.2981146574020386,1190,403,1355,548
69,vehicle,0.2562158405780792,2992,705,3015,783
69,license_plate,0.6849663257598877,2517,2040,2729,2132
70,vehicle,0.905945897102356,2218,1532,3007,2156
70,vehicle,0.8940529227256775,1046,1247,1704,1742
70,vehicle,0.8842831254005432,881,1793,1584,2155
70,vehicle,0.8609532713890076,2035,1016,2529,1419
70,vehicle,0.8383886218070984,2206,1281,2803,1764
70,vehicle,0.8351388573646545,1227,947,1671,1337
70,vehicle,0.8090236783027649,326,613,627,852
70,vehicle,0.8058657646179199,2245,894,2634,1233
70,vehicle,0.7674232125282288,576,1927,1269,2155
70,vehicle,0.7522805333137512,0,750,136,1029
70,vehicle,0.7424299716949463,2179,472,2516,804
70,vehicle,0.711061418056488,1389,860,1774,1217
70,vehicle,0.6987226009368896,482,516,812,781
70,vehicle,0.6787423491477966,46,656,356,953
70,vehicle,0.5241924524307251,2100,750,2515,1018
70,vehicle,0.49846988916397095,266,492,496,696
70,vehicle,0.4231138229370117,1654,460,1866,650
70,vehicle,0.38492390513420105,2500,600,2652,766
70,vehicle,0.31128281354904175,1190,403,1357,552
70,vehicle,0.2970775365829468,1487,589,1789,842
70,vehicle,0.2659560441970825,1336,787,1653,934
70,license_plate,0.6731138825416565,2522,2047,2732,2138
70,license_plate,0.35216349363327026,1282,1548,1461,1633
71,vehicle,0.9066687226295471,2217,1537,3031,2158
71,vehicle,0.8900277614593506,1043,1251,1704,1748
71,vehicle,0.8674013614654541,877,1804,1585,2157
71,vehicle,0.8614200353622437,2034,1018,2539,1419
71,vehicle,0.8299350142478943,1227,948,1670,1338
71,vehicle,0.8259702324867249,2205,1284,2796,1758
71,vehicle,0.7955862283706665,2245,896,2637,1235
71,vehicle,0.7730515599250793,327,612,633,852
71,vehicle,0.7604162693023682,576,1931,1269,2155
71,vehicle,0.7553817629814148,0,751,142,1028
71,vehicle,0.7496729493141174,2180,472,2518,803
71,vehicle,0.7380567789077759,49,655,358,952
71,vehicle,0.7156928181648254,482,516,813,781
71,vehicle,0.7004625797271729,1388,862,1776,1218
71,vehicle,0.5174522399902344,2112,753,2520,1018
71,vehicle,0.45886287093162537,268,491,501,703
71,vehicle,0.4484667479991913,1654,460,1867,641
71,vehicle,0.3360949456691742,1485,590,1789,850
71,vehicle,0.3214423954486847,2499,600,2654,768
71,vehicle,0.30627167224884033,1207,404,1358,554
71,vehicle,0.2929277718067169,1333,774,1655,937
71,license_plate,0.6948789954185486,2530,2056,2732,2143
71,license_plate,0.2614949941635132,1281,1555,1471,1643
72,vehicle,0.9118460416793823,2221,1542,3032,2154
72,vehicle,0.8979206085205078,1039,1259,1705,1755
72,vehicle,0.872715413570404,2027,1019,2539,1423
72,vehicle,0.8552969694137573,1223,947,1669,1343
72,vehicle,0.8275362849235535,2206,1289,2795,1771
72,vehicle,0.819621205329895,873,1819,1586,2156
72,vehicle,0.8143986463546753,2245,897,2638,1239
72,vehicle,0.7613495588302612,0,750,146,1027
72,vehicle,0.7552741169929504,572,1947,1260,2155
72,vehicle,0.7543225288391113,336,609,633,850
72,vehicle,0.7497153282165527,2180,472,2520,821
72,vehicle,0.7355168461799622,55,653,360,948
72,vehicle,0.7258206009864807,484,517,814,780
72,vehicle,0.6884742975234985,1382,865,1773,1219
72,vehicle,0.5249355435371399,268,491,499,710
72,vehicle,0.522530734539032,2180,765,2519,976
72,vehicle,0.38145315647125244,2500,600,2653,771
72,vehicle,0.3668016195297241,1479,588,1790,853
72,vehicle,0.34497976303100586,1656,462,1870,636
72,vehicle,0.29499170184135437,1336,779,1653,948
72,vehicle,0.26772400736808777,1654,459,1882,737
72,vehicle,0.2619575262069702,795,573,945,730
72,vehicle,0.2535025477409363,2102,752,2524,1019
72,license_plate,0.7067564129829407,2528,2064,2738,2155
72,license_plate,0.2779240906238556,1279,1552,1459,1642
73,vehicle,0.908397912979126,1039,1264,1704,1765
73,vehicle,0.9058080911636353,2224,1548,3028,2157
73,vehicle,0.8804115653038025,2034,1023,2546,1427
73,vehicle,0.8471631407737732,1222,951,1672,1344
73,vehicle,0.8470431566238403,870,1832,1590,2158
73,vehicle,0.8088731169700623,2243,898,2641,1240
73,vehicle,0.8062602281570435,2207,1296,2792,1773
73,vehicle,0.7541741132736206,0,744,151,1026
73,vehicle,0.7164919972419739,488,517,820,780
73,vehicle,0.7106703519821167,2181,473,2520,811
73,vehicle,0.6908294558525085,570,1965,1252,2153
73,vehicle,0.6879831552505493,1378,867,1773,1221
73,vehicle,0.6602355241775513,337,610,636,850
73,vehicle,0.5754801630973816,270,491,505,716
73,vehicle,0.5484371185302734,59,653,363,945
73,vehicle,0.4951346516609192,2177,767,2517,979
73,vehicle,0.4247889518737793,1479,589,1789,855
73,vehicle,0.4009249806404114,1653,460,1877,651
73,vehicle,0.31565672159194946,1196,403,1360,543
73,vehicle,0.3134921193122864,803,572,949,732
73,vehicle,0.30937477946281433,1325,797,1653,958
73,vehicle,0.3093627095222473,2505,599,2653,770
73,vehicle,0.2872453033924103,337,608,638,848
73,vehicle,0.28654855489730835,2102,754,2522,1019
73,license_plate,0.6775796413421631,2535,2072,2744,2160
73,license_plate,0.3958664536476135,1285,1578,1467,1654
74,vehicle,0.9191386699676514,1031,1266,1704,1768
74,vehicle,0.9067836999893188,2224,1556,3042,2159
74,vehicle,0.8859139680862427,2028,1024,2543,1427
74,vehicle,0.8528443574905396,874,1838,1590,2158
74,vehicle,0.8388109803199768,1222,954,1680,1342
74,vehicle,0.832667887210846,2205,1299,2803,1769
74,vehicle,0.8072633743286133,2241,897,2641,1242
74,vehicle,0.7616731524467468,0,741,151,1023
74,vehicle,0.7442346811294556,2182,473,2521,828
74,vehicle,0.6947226524353027,1380,867,1773,1224
74,vehicle,0.6946554183959961,597,1974,1257,2154
74,vehicle,0.6683716177940369,491,517,819,778
74,vehicle,0.6347051858901978,340,610,638,851
74,vehicle,0.6011648774147034,272,491,509,730
74,vehicle,0.5481462478637695,61,653,365,943
74,vehicle,0.5086740255355835,2178,768,2514,977
74,vehicle,0.4430887699127197,1480,591,1786,857
74,vehicle,0.4258565902709961,1654,460,1871,638
74,vehicle,0.3233383297920227,800,573,945,731
74,vehicle,0.3045565187931061,1197,403,1360,547
74,vehicle,0.28477418422698975,2503,599,2653,768
74,vehicle,0.2765878736972809,342,608,641,848
74,vehicle,0.2630145847797394,2106,755,2522,1021
74,vehicle,0.25903528928756714,1484,714,1722,922
74,vehicle,0.25725284218788147,2506,598,2652,769
74,vehicle,0.254488468170166,1334,765,1652,950
74,license_plate,0.6711947321891785,2531,2079,2745,2160
74,license_plate,0.4777429401874542,1283,1575,1465,1656
75,vehicle,0.9076346158981323,1029,1273,1707,1777
75,vehicle,0.8942275047302246,2225,1565,3031,2157
75,vehicle,0.8806672096252441,2029,1028,2546,1433
75,vehicle,0.852378785610199,1214,957,1676,1343
75,vehicle,0.8195915222167969,871,1847,1592,2157
75,vehicle,0.8056221008300781,2203,1302,2817,1794
75,vehicle,0.8046444058418274,2244,896,2647,1244
75,vehicle,0.7835090160369873,0,732,160,1021
75,vehicle,0.7683376669883728,2183,473,2522,808
75,vehicle,0.6892714500427246,1378,868,1772,1227
75,vehicle,0.688819169998169,598,1992,1252,2157
75,vehicle,0.6763563752174377,348,611,643,850
75,vehicle,0.6709678769111633,497,519,826,777
75,vehicle,0.6655197143554688,68,649,374,940
75,vehicle,0.5423732995986938,275,491,508,732
75,vehicle,0.5163987874984741,2179,771,2516,982
75,vehicle,0.4407845735549927,1479,595,1775,857
75,vehicle,0.4339260458946228,1654,460,1870,630
75,vehicle,0.28682181239128113,1330,734,1652,956
75,vehicle,0.28620365262031555,2505,598,2654,768
75,vehicle,0.2860546410083771,803,574,950,736
75,vehicle,0.2857799232006073,1197,402,1360,546
75,vehicle,0.281943678855896,801,574,951,734
75,license_plate,0.5838232636451721,2538,2086,2759,2160
75,license_plate,0.467989444732666,1284,1589,1474,1665
76,vehicle,0.9127591252326965,1031,1279,1705,1782
76,vehicle,0.896275520324707,2228,1572,3046,2158
76,vehicle,0.8926427960395813,2025,1030,2546,1440
76,vehicle,0.8558698296546936,1212,961,1674,1335
76,vehicle,0.8244979381561279,2202,1307,2820,1786
76,vehicle,0.8163126111030579,868,1858,1594,2154
76,vehicle,0.7946349382400513,0,729,165,1015
76,vehicle,0.7788321375846863,2244,897,2650,1248
76,vehicle,0.7481220364570618,2184,473,2524,804
76,vehicle,0.6968151926994324,575,2004,1248,2154
76,vehicle,0.6845564842224121,1375,870,1771,1228
76,vehicle,0.678378164768219,496,519,830,778
76,vehicle,0.6215256452560425,351,611,650,848
76,vehicle,0.5906834602355957,72,649,379,939
76,vehicle,0.5360559225082397,2156,767,2534,1028
76,vehicle,0.5018067359924316,1478,599,1780,856
76,vehicle,0.45203009247779846,276,492,514,732
76,vehicle,0.4335426390171051,1656,461,1867,629
76,vehicle,0.35854634642601013,70,647,380,939
76,vehicle,0.3514525890350342,804,574,952,739
76,vehicle,0.3340882360935211,2514,601,2656,767
76,vehicle,0.30083033442497253,1198,403,1360,540
76,vehicle,0.282626748085022,803,574,954,737
76,vehicle,0.27244624495506287,1326,804,1668,966
76,vehicle,0.27051645517349243,1314,730,1653,956
76,license_plate,0.498745858669281,1274,1595,1448,1668
77,vehicle,0.9197056889533997,1025,1280,1703,1788
77,vehicle,0.9011035561561584,2229,1574,3054,2158
77,vehicle,0.8696141839027405,2029,1033,2549,1442
77,vehicle,0.8553332090377808,1212,964,1670,1338
77,vehicle,0.8256354331970215,2205,1308,2818,1781
77,vehicle,0.8004564046859741,866,1865,1597,2154
77,vehicle,0.7933811545372009,0,730,168,1014
77,vehicle,0.7770647406578064,2245,898,2649,1250
77,vehicle,0.7543143033981323,2186,473,2526,811
77,vehicle,0.702913224697113,1374,871,1772,1229
77,vehicle,0.6829227805137634,352,612,652,848
77,vehicle,0.675197958946228,78,649,380,936
77,vehicle,0.6704105138778687,588,2014,1245,2152
77,vehicle,0.6578109860420227,497,520,834,779
77,vehicle,0.5223167538642883,2180,770,2526,989
77,vehicle,0.5135039687156677,1477,604,1778,858
77,vehicle,0.418897807598114,1652,460,1868,631
77,vehicle,0.3849625587463379,808,574,954,736
77,vehicle,0.3848671317100525,2512,604,2657,778
77,vehicle,0.3191647231578827,279,492,513,722
77,vehicle,0.3082619905471802,807,574,951,742
77,vehicle,0.2966606020927429,1327,805,1665,967
77,vehicle,0.2818935513496399,1314,731,1652,957
77,vehicle,0.26234540343284607,78,647,381,938
77,license_plate,0.5495426654815674,1261,1597,1444,1679
78,vehicle,0.9177653193473816,1020,1285,1700,1793
78,vehicle,0.8858973383903503,2231,1585,3056,2155
78,vehicle,0.8752763867378235,2028,1037,2548,1443
78,vehicle,0.8463999629020691,1213,966,1669,1351
78,vehicle,0.8277249336242676,2207,1313,2831,1805
78,vehicle,0.8017330169677734,875,1882,1596,2156
78,vehicle,0.7968412637710571,0,728,176,1012
78,vehicle,0.7937020063400269,2186,473,2524,792
78,vehicle,0.7537128329277039,2243,902,2647,1255
78,vehicle,0.7287003397941589,1370,871,1769,1232
78,vehicle,0.7135440707206726,83,648,384,935
78,vehicle,0.6948738098144531,580,2028,1236,2154
78,vehicle,0.6399639844894409,359,608,655,845
78,vehicle,0.6164812445640564,498,519,838,780
78,vehicle,0.5256339907646179,1477,609,1778,860
78,vehicle,0.5074214935302734,2154,768,2529,1036
78,vehicle,0.4641512930393219,1652,462,1869,622
78,vehicle,0.41285815834999084,811,576,957,739
78,vehicle,0.26398077607154846,1327,805,1660,969
78,vehicle,0.25946879386901855,285,492,518,711
78,vehicle,0.257535457611084,1462,709,1723,904
78,license_plate,0.5937924385070801,1271,1595,1455,1681
79,vehicle,0.9213904738426208,1016,1291,1700,1801
79,vehicle,0.8974754810333252,2231,1591,3067,2158
79,vehicle,0.8762463927268982,2030,1040,2555,1448
79,vehicle,0.8479568362236023,1207,969,1672,1359
79,vehicle,0.8462406992912292,2205,1318,2835,1800
79,vehicle,0.8438701033592224,867,1890,1596,2158
79,vehicle,0.805474579334259,2187,474,2528,807
79,vehicle,0.7954362034797668,0,726,182,1009
79,vehicle,0.790266215801239,2246,904,2648,1252
79,vehicle,0.7486577033996582,1370,875,1767,1234
79,vehicle,0.7402092218399048,87,646,389,935
79,vehicle,0.6542184948921204,556,2031,1235,2157
79,vehicle,0.6018114686012268,362,607,656,845
79,vehicle,0.5756504535675049,505,519,838,774
79,vehicle,0.5664045214653015,2155,772,2531,1045
79,vehicle,0.5472463369369507,1473,609,1777,861
79,vehicle,0.42761102318763733,812,576,960,739
79,vehicle,0.4242991507053375,1653,461,1867,624
79,vehicle,0.2983214557170868,2515,574,2656,765
79,vehicle,0.2529020607471466,292,492,518,679
79,license_plate,0.46055924892425537,1263,1611,1433,1694
79,license_plate,0.3560059070587158,2195,1277,2327,1357
80,vehicle,0.9165866374969482,1008,1295,1693,1801
80,vehicle,0.9092113971710205,2232,1595,3069,2158
80,vehicle,0.8716326951980591,2028,1042,2551,1449
80,vehicle,0.8481124639511108,2204,1323,2836,1803
80,vehicle,0.8439957499504089,862,1898,1596,2158
80,vehicle,0.8406473398208618,1211,970,1676,1364
80,vehicle,0.7938328385353088,0,723,183,1005
80,vehicle,0.7803695201873779,2188,474,2528,821
80,vehicle,0.7774786949157715,2245,902,2648,1255
80,vehicle,0.74976646900177,1371,876,1766,1235
80,vehicle,0.6940047740936279,91,644,390,934
80,vehicle,0.624351978302002,507,519,839,775
80,vehicle,0.5796843767166138,364,606,659,845
80,vehicle,0.5642561912536621,1471,609,1777,859
80,vehicle,0.544284462928772,578,2042,1230,2159
80,vehicle,0.5440108180046082,2155,772,2535,1044
80,vehicle,0.4403105080127716,814,575,960,739
80,vehicle,0.4230884611606598,1653,461,1868,624
80,vehicle,0.32145199179649353,291,493,520,688
80,vehicle,0.2670021653175354,1326,814,1648,975
80,vehicle,0.2645662724971771,2516,576,2656,771
80,vehicle,0.2633715867996216,89,643,392,935
80,license_plate,0.5168058276176453,1262,1607,1458,1695
81,vehicle,0.9194221496582031,1006,1301,1696,1810
81,vehicle,0.9029526710510254,2232,1608,3084,2156
81,vehicle,0.871087908744812,2029,1041,2546,1452
81,vehicle,0.8696227669715881,1206,975,1660,1363
81,vehicle,0.8462211489677429,2204,1331,2835,1804
81,vehicle,0.8057507276535034,3,720,189,1002
81,vehicle,0.7870908379554749,2187,475,2528,806
81,vehicle,0.7691781520843506,1374,877,1765,1236
81,vehicle,0.7506007552146912,859,1910,1597,2155
81,vehicle,0.7433686852455139,2249,906,2657,1261
81,vehicle,0.6849244236946106,505,517,842,781
81,vehicle,0.640984296798706,95,643,398,934
81,vehicle,0.6265096068382263,2149,773,2535,1051
81,vehicle,0.5901020765304565,369,603,663,844
81,vehicle,0.5113431811332703,1471,607,1778,861
81,vehicle,0.43541237711906433,816,576,962,740
81,vehicle,0.4123903214931488,1654,460,1867,634
81,vehicle,0.3357047140598297,579,2064,1217,2159
81,vehicle,0.3329695761203766,1306,733,1616,916
81,vehicle,0.31617456674575806,296,493,523,680
81,vehicle,0.31440016627311707,93,642,399,935
81,vehicle,0.28357475996017456,2519,573,2658,777
81,vehicle,0.2678492069244385,2082,751,2355,1020
81,vehicle,0.26543810963630676,2517,573,2657,772
81,vehicle,0.2590899169445038,1323,815,1652,976
81,license_plate,0.5633155107498169,1262,1628,1430,1703
82,vehicle,0.9225387573242188,1000,1306,1694,1819
82,vehicle,0.8945338129997253,2235,1613,3091,2152
82,vehicle,0.8714020848274231,2028,1044,2556,1455
82,vehicle,0.859130859375,1204,975,1664,1364
82,vehicle,0.8443698883056641,2207,1334,2829,1811
82,vehicle,0.7965812683105469,2189,475,2528,788
82,vehicle,0.7945420145988464,2,719,193,1001
82,vehicle,0.7626164555549622,1373,879,1764,1238
82,vehicle,0.7344801425933838,2250,908,2656,1262
82,vehicle,0.7081727981567383,853,1925,1594,2155
82,vehicle,0.6660115122795105,514,519,841,772
82,vehicle,0.6524089574813843,97,642,403,933
82,vehicle,0.6290547251701355,373,600,666,842
82,vehicle,0.5707190036773682,2157,776,2539,1049
82,vehicle,0.5144093632698059,1471,605,1780,860
82,vehicle,0.4920707046985626,817,574,964,740
82,vehicle,0.4214373826980591,1655,458,1867,631
82,vehicle,0.33426225185394287,96,641,404,933
82,vehicle,0.3092647194862366,1305,733,1617,917
82,vehicle,0.30361106991767883,2519,578,2659,772
82,vehicle,0.2618545591831207,2993,706,3015,785
82,vehicle,0.2536752223968506,1326,819,1651,976
82,vehicle,0.25316286087036133,298,494,525,685
82,license_plate,0.44072213768959045,1242,1625,1447,1713
82,license_plate,0.414428174495697,1238,1617,1417,1704
83,vehicle,0.9024591445922852,1001,1309,1695,1828
83,vehicle,0.8817427754402161,2236,1619,3097,2145
83,vehicle,0.8738836050033569,2027,1048,2544,1457
83,vehicle,0.8568806648254395,1201,976,1663,1364
83,vehicle,0.8459985852241516,2207,1339,2829,1819
83,vehicle,0.7947694063186646,2,718,194,997
83,vehicle,0.7792181968688965,2190,475,2528,787
83,vehicle,0.7519164681434631,1374,882,1764,1242
83,vehicle,0.7357543110847473,97,643,404,932
83,vehicle,0.7020401954650879,2249,906,2653,1264
83,vehicle,0.6966099143028259,852,1930,1536,2158
83,vehicle,0.6435078978538513,372,601,668,840
83,vehicle,0.5282949209213257,515,520,844,773
83,vehicle,0.5258570909500122,2151,777,2543,1051
83,vehicle,0.4250717759132385,1472,606,1774,862
83,vehicle,0.42283114790916443,1655,459,1876,630
83,vehicle,0.3896843492984772,818,573,965,743
83,vehicle,0.32672059535980225,1302,741,1639,969
83,vehicle,0.31436291337013245,1208,404,1372,560
83,vehicle,0.26809149980545044,2516,574,2663,774
83,license_plate,0.5003373026847839,1250,1633,1441,1717
84,vehicle,0.9087056517601013,1005,1312,1695,1836
84,vehicle,0.9014632701873779,2236,1626,3074,2154
84,vehicle,0.882904589176178,2205,1346,2836,1828
84,vehicle,0.8771374821662903,2028,1046,2557,1462
84,vehicle,0.8600101470947266,1201,981,1664,1371
84,vehicle,0.8211618661880493,2,719,198,996
84,vehicle,0.7667697668075562,1373,883,1761,1246
84,vehicle,0.7631165981292725,2191,476,2529,786
84,vehicle,0.7615009546279907,846,1944,1527,2156
84,vehicle,0.6888518929481506,102,640,406,931
84,vehicle,0.6738606095314026,2248,911,2659,1266
84,vehicle,0.6245580911636353,376,600,673,840
84,vehicle,0.6010326743125916,2157,781,2541,1053
84,vehicle,0.5922715067863464,517,519,846,774
84,vehicle,0.4963222146034241,1472,607,1774,862
84,vehicle,0.42452293634414673,1655,458,1877,635
84,vehicle,0.36685696244239807,820,573,966,740
84,vehicle,0.31631287932395935,1303,736,1619,925
84,vehicle,0.2878669798374176,1299,769,1638,968
84,vehicle,0.28290030360221863,2516,572,2661,774
84,license_plate,0.5297593474388123,1236,1638,1429,1717
85,vehicle,0.9084888100624084,1002,1317,1694,1841
85,vehicle,0.9078887701034546,2231,1641,3068,2156
85,vehicle,0.8716416954994202,2026,1052,2560,1466
85,vehicle,0.868384599685669,2208,1354,2838,1836
85,vehicle,0.8564386963844299,1198,985,1657,1372
85,vehicle,0.8051192164421082,3,716,205,992
85,vehicle,0.7811297178268433,845,1958,1511,2155
85,vehicle,0.7565667629241943,2192,477,2532,785
85,vehicle,0.7432054281234741,1368,885,1758,1250
85,vehicle,0.6706356406211853,520,519,848,774
85,vehicle,0.6614177823066711,2251,917,2655,1268
85,vehicle,0.6334729194641113,2150,780,2544,1058
85,vehicle,0.5602257251739502,110,638,409,928
85,vehicle,0.527347207069397,1465,608,1772,861
85,vehicle,0.4566010534763336,385,602,675,840
85,vehicle,0.3994056284427643,1653,458,1880,633
85,vehicle,0.3742072284221649,109,638,412,928
85,vehicle,0.32930120825767517,822,573,968,740
85,vehicle,0.29451680183410645,1304,738,1631,934
85,vehicle,0.2520524263381958,1214,404,1371,545
85,license_plate,0.5469460487365723,1240,1644,1438,1727
86,vehicle,0.9128413796424866,2235,1647,3099,2157
86,vehicle,0.9062891602516174,1001,1321,1690,1846
86,vehicle,0.8743200898170471,2209,1356,2838,1836
86,vehicle,0.8672485947608948,2027,1053,2557,1470
86,vehicle,0.8542295694351196,1199,986,1657,1377
86,vehicle,0.8259724378585815,2,717,210,989
86,vehicle,0.7734549641609192,2192,478,2530,784
86,vehicle,0.7527051568031311,839,1967,1508,2156
86,vehicle,0.7517802119255066,1364,887,1755,1252
86,vehicle,0.6680065393447876,2251,917,2655,1269
86,vehicle,0.6557559370994568,2149,783,2541,1057
